-264.870000,192.930000,-173.180000,226.260000,944.040000,47.733000,537.100000,222.740000,113.380000,-57.510000,-96.794000,242.190000,-232.680000,-430.000000,-355.220000,-87.940000,99.016000
-787.530000,131.200000,465.250000,197.210000,852.200000,-364.030000,-415.750000,478.570000,305.830000,265.030000,72.400000,14.084000,-0.708730,-426.770000,-16.503000,161.600000,22.560000
-979.900000,133.230000,305.500000,-370.460000,704.290000,-415.660000,314.470000,578.660000,-235.980000,-203.170000,97.531000,96.145000,-97.097000,-283.000000,96.881000,-22.040000,194.030000
-926.460000,201.840000,669.290000,393.430000,919.330000,-576.720000,-25.558000,624.550000,131.340000,194.790000,-109.450000,38.295000,-21.631000,68.420000,-398.360000,154.500000,154.520000
-337.400000,-299.040000,-239.660000,-345.920000,990.910000,-318.910000,-351.570000,1.064700,118.770000,453.290000,179.550000,20.792000,325.470000,207.050000,-385.140000,-93.021000,-356.100000
-1208.300000,161.420000,625.830000,357.340000,680.800000,-697.830000,12.290000,713.970000,-24.667000,130.930000,-201.220000,31.895000,-322.270000,-467.630000,-560.470000,207.810000,196.660000
-1533.600000,393.340000,459.610000,387.500000,1092.100000,-730.200000,-40.254000,655.760000,177.280000,561.370000,-253.150000,-103.830000,-35.508000,212.140000,-321.640000,-28.395000,-186.690000
-1441.100000,401.330000,-67.535000,695.730000,838.560000,36.301000,132.890000,386.000000,286.830000,150.980000,83.805000,89.470000,-160.030000,-125.090000,150.820000,-174.560000,569.870000
-663.820000,76.101000,-532.920000,416.680000,679.770000,434.720000,107.320000,-142.530000,-63.820000,3.619300,-21.389000,244.990000,-328.380000,107.590000,61.547000,-166.280000,123.110000
-966.200000,356.460000,245.400000,83.915000,776.670000,-140.970000,-98.946000,475.790000,-171.060000,57.715000,227.130000,153.400000,-238.070000,-340.490000,279.460000,-26.372000,33.720000
-813.420000,151.660000,188.460000,-337.880000,369.080000,27.605000,207.080000,176.100000,-494.100000,-179.350000,495.950000,101.310000,-48.552000,-289.510000,421.200000,172.180000,153.580000
-994.360000,141.910000,402.700000,-332.500000,189.730000,-139.460000,-303.770000,736.570000,-50.713000,-264.320000,265.190000,183.340000,-49.723000,-326.070000,168.210000,377.210000,-191.060000
-1519.100000,84.817000,-411.740000,654.430000,118.800000,481.760000,-224.760000,9.812100,345.540000,-16.802000,97.579000,201.680000,-100.520000,-366.860000,459.060000,18.021000,98.981000
-968.380000,420.400000,691.490000,-89.181000,878.000000,-925.190000,-8.836100,358.510000,-228.320000,45.122000,-107.480000,-225.690000,-259.510000,-220.770000,-98.273000,197.910000,-21.410000
-739.870000,149.730000,-7.406400,-236.160000,575.270000,217.010000,127.980000,516.490000,-314.010000,-166.960000,552.270000,160.980000,-133.880000,-306.720000,149.310000,39.738000,-69.793000
-815.140000,374.420000,314.150000,-129.410000,898.340000,-600.200000,165.270000,553.250000,-449.560000,161.650000,72.950000,-223.850000,-199.060000,-149.770000,-96.438000,126.900000,-49.510000
-488.630000,-15.094000,-113.800000,381.090000,243.110000,332.270000,504.860000,42.421000,-543.910000,16.759000,36.114000,554.390000,35.556000,-343.760000,355.280000,-111.400000,24.041000
-1005.900000,404.860000,379.220000,-474.460000,743.350000,-290.340000,215.150000,550.550000,-354.560000,42.404000,188.910000,-242.070000,30.055000,-136.050000,199.370000,293.260000,-17.573000
-1147.400000,747.990000,558.720000,-385.590000,916.850000,-868.800000,-161.450000,43.465000,-88.219000,-53.260000,-413.520000,-270.610000,-146.570000,-544.890000,-98.293000,208.820000,-216.140000
-449.920000,38.685000,384.730000,-41.468000,-332.140000,340.550000,45.433000,-11.217000,-452.340000,-292.670000,754.990000,250.180000,49.510000,-138.340000,234.690000,-275.840000,4.821900
-827.240000,166.490000,116.510000,224.250000,1051.000000,-371.640000,-195.020000,321.290000,-10.104000,307.160000,231.710000,-46.561000,145.060000,168.680000,-297.960000,51.897000,-461.850000
-1491.900000,409.800000,142.770000,52.256000,496.380000,-139.570000,-390.070000,786.620000,-154.370000,-31.940000,384.520000,66.808000,-256.960000,-539.320000,-0.961200,207.730000,-143.550000
-1833.800000,-15.423000,-646.900000,292.100000,69.928000,-172.310000,-342.420000,-92.552000,-28.050000,37.573000,457.370000,-11.166000,-266.140000,137.760000,396.740000,-155.370000,159.930000
-1397.100000,125.590000,204.350000,-176.700000,204.220000,68.878000,-146.020000,512.840000,-263.120000,-93.504000,410.390000,245.880000,-94.179000,-133.290000,612.480000,181.400000,19.274000
