229.300000,-563.950000,454.530000,-214.080000,-191.030000,468.010000,193.390000,-6.759300,541.070000,135.190000,-378.820000,-482.570000,-50.718000,220.980000,78.037000,-30.774000,52.169000
386.430000,-230.190000,-306.860000,-309.300000,-101.790000,-501.620000,454.710000,217.960000,408.610000,-158.270000,255.910000,-371.180000,-318.450000,359.010000,305.620000,164.980000,62.010000
11.581000,-291.280000,-207.440000,-308.810000,-20.904000,405.550000,124.200000,-155.880000,459.350000,354.790000,46.846000,217.410000,-347.150000,283.130000,0.898590,-56.646000,666.430000
-574.680000,-1080.000000,321.710000,-583.730000,-348.750000,-338.830000,423.960000,-117.530000,-189.720000,297.120000,-299.680000,-104.950000,322.540000,73.754000,484.120000,373.230000,267.140000
421.650000,-577.780000,150.710000,-134.710000,30.458000,-302.440000,289.540000,293.430000,94.042000,-128.120000,239.250000,-615.210000,-316.430000,22.781000,75.573000,-4.401500,-29.463000
406.730000,-698.540000,65.882000,-114.200000,33.656000,-0.080301,406.020000,128.520000,-88.989000,-53.670000,441.910000,-386.220000,-339.310000,-117.800000,35.492000,50.244000,156.350000
93.097000,-807.580000,-463.900000,-486.080000,460.710000,-130.940000,1.150000,261.160000,-205.220000,-303.390000,-95.796000,114.930000,113.200000,129.100000,142.270000,113.460000,118.780000
219.400000,-642.010000,419.780000,-418.680000,-174.690000,-172.470000,723.350000,-250.770000,146.880000,183.440000,100.930000,-35.085000,-293.290000,117.940000,34.318000,309.050000,-244.330000
119.880000,-618.500000,-444.900000,362.970000,-660.510000,326.290000,166.370000,186.210000,-106.060000,-78.680000,-24.684000,-208.890000,-332.430000,-480.640000,-66.785000,-99.125000,-0.461860
545.970000,-467.700000,76.062000,126.760000,-7.007100,174.020000,430.850000,86.900000,-329.460000,-7.438100,307.350000,-257.460000,-33.010000,-274.310000,-379.410000,-58.565000,-159.720000
387.520000,-757.450000,-308.840000,373.410000,-284.360000,70.218000,192.240000,-44.526000,-289.280000,-421.670000,140.780000,-174.780000,-139.800000,-296.250000,-217.070000,58.673000,-37.557000
48.732000,-391.680000,-37.116000,-275.000000,-276.550000,311.170000,298.950000,-41.525000,26.238000,285.160000,446.560000,236.890000,-327.430000,-190.370000,-170.320000,63.312000,453.180000
-278.890000,-548.850000,59.382000,-815.040000,176.600000,-596.150000,651.490000,-443.450000,98.144000,-171.040000,-794.150000,292.880000,141.300000,-217.090000,206.190000,-174.200000,23.121000
453.470000,-470.280000,502.890000,177.980000,19.810000,-54.898000,113.980000,-208.300000,177.900000,34.764000,428.400000,-586.060000,-143.230000,-156.730000,-44.781000,132.340000,40.421000
-34.563000,71.034000,-573.580000,-109.370000,-316.130000,138.700000,604.860000,128.040000,909.370000,-117.990000,303.750000,131.650000,32.823000,83.783000,180.110000,245.980000,334.780000
224.220000,-782.620000,-145.400000,55.184000,-421.290000,159.260000,271.630000,123.320000,-134.000000,-67.286000,369.270000,-313.250000,-358.490000,-275.250000,-22.972000,1.337800,210.850000
428.890000,-483.160000,-249.430000,136.660000,-303.010000,-129.700000,227.930000,238.970000,-99.063000,-628.080000,276.680000,-64.267000,-255.440000,224.500000,-99.573000,92.860000,1.335400
-307.360000,-855.680000,275.530000,-702.190000,-84.826000,-553.480000,398.710000,-227.540000,-223.910000,299.100000,-168.580000,122.530000,367.260000,99.923000,219.750000,312.230000,198.730000
-141.340000,-837.560000,-155.660000,95.886000,-138.110000,-14.071000,106.580000,458.300000,-113.990000,-790.340000,-126.000000,-792.890000,130.570000,222.370000,19.025000,-64.827000,32.643000
