395.800000,-753.290000,346.200000,398.780000,202.630000,-156.300000,-556.240000,-344.140000,-349.470000,194.520000,104.570000,84.161000,-223.480000,-172.400000,-118.160000,-269.940000,-239.130000
475.210000,-319.200000,554.810000,-178.770000,405.460000,169.150000,57.225000,-528.200000,-331.130000,249.190000,15.781000,55.974000,102.460000,-42.428000,-125.640000,-80.870000,-53.088000
717.010000,-275.330000,223.770000,-67.685000,418.040000,120.130000,19.350000,-66.130000,-185.240000,-173.620000,281.400000,-178.310000,36.428000,-258.650000,-234.830000,8.479200,191.380000
353.610000,-747.360000,-77.314000,313.660000,255.930000,-411.720000,-584.920000,-89.055000,-290.500000,-429.230000,97.790000,123.930000,151.510000,50.997000,-25.011000,100.730000,85.497000
902.170000,333.370000,93.578000,-230.540000,349.820000,-192.040000,-141.340000,232.870000,-1.028900,-152.400000,22.172000,160.600000,-183.590000,272.620000,24.827000,-53.864000,162.600000
577.810000,-474.890000,347.250000,268.470000,244.440000,271.470000,-351.390000,92.701000,-180.240000,467.670000,342.070000,-68.196000,-53.981000,-30.499000,-348.810000,-134.050000,157.820000
-487.030000,-1069.300000,320.720000,-145.010000,695.130000,-127.430000,-36.269000,-538.220000,244.220000,570.740000,-205.160000,95.793000,384.190000,-107.190000,425.060000,16.218000,-107.360000
655.850000,-584.510000,248.620000,173.940000,332.740000,-193.330000,-477.480000,-213.010000,-256.220000,49.553000,48.291000,27.657000,-303.590000,-132.740000,-252.310000,-180.790000,-191.530000
464.910000,-438.080000,614.950000,-131.750000,461.950000,72.925000,-3.019600,-186.200000,-72.080000,501.370000,172.280000,311.080000,213.230000,203.070000,-301.120000,-102.090000,-177.190000
-148.700000,-984.510000,694.270000,160.560000,261.430000,179.160000,-353.640000,-870.040000,135.870000,340.620000,169.740000,232.480000,714.060000,-122.290000,364.950000,-198.560000,147.080000
-229.520000,-883.960000,-623.180000,561.220000,395.970000,-534.460000,-266.830000,80.294000,324.550000,-675.380000,25.200000,203.650000,352.700000,269.940000,-76.204000,449.670000,383.480000
