936.720000,287.780000,38.914000,-39.636000,361.510000,326.100000,-371.200000,210.120000,-96.802000,210.040000,-290.340000,-428.450000,-23.824000,-79.453000,278.760000,-142.250000,207.440000
897.020000,395.300000,-29.258000,-248.860000,610.500000,157.550000,-0.180820,160.090000,17.226000,-23.238000,-221.210000,71.111000,-59.814000,60.027000,321.220000,-38.151000,-34.307000
681.130000,302.760000,58.045000,56.576000,338.970000,589.250000,-197.490000,269.640000,4.440700,299.520000,-469.140000,18.515000,127.040000,-261.420000,24.325000,-63.040000,66.430000
998.020000,426.670000,-63.691000,-98.611000,433.450000,-79.769000,-191.340000,203.290000,163.450000,-101.190000,-85.647000,19.844000,-295.400000,238.960000,345.150000,-46.787000,107.970000
498.710000,11.418000,391.570000,-88.223000,54.292000,570.060000,-104.160000,86.443000,-333.490000,415.910000,-186.010000,-205.700000,477.250000,-33.790000,-307.950000,153.270000,266.970000
827.510000,688.630000,-122.460000,-118.280000,428.570000,19.149000,-130.820000,211.470000,122.200000,-42.652000,-97.475000,213.320000,-119.180000,251.340000,446.410000,29.427000,-112.370000
866.530000,434.850000,-193.340000,-206.980000,205.350000,-567.670000,396.840000,80.947000,141.820000,-89.644000,381.770000,141.950000,162.690000,245.140000,93.198000,34.466000,51.640000
829.620000,700.600000,-148.920000,-243.620000,285.330000,-285.820000,348.530000,32.847000,365.690000,167.510000,241.760000,262.900000,70.174000,198.880000,263.480000,75.289000,-84.192000
936.450000,685.430000,-200.480000,-47.819000,234.840000,135.490000,-391.690000,276.310000,231.720000,-108.610000,-281.280000,11.086000,-58.412000,213.940000,353.030000,-25.046000,67.654000
862.900000,423.340000,-328.690000,-61.824000,-114.990000,-789.540000,275.280000,31.283000,214.440000,-115.970000,444.200000,124.100000,67.235000,224.730000,30.177000,55.213000,86.322000
759.540000,521.240000,-219.020000,-267.760000,53.367000,-601.930000,540.420000,33.145000,132.980000,85.199000,539.510000,194.470000,199.650000,69.261000,73.906000,-48.355000,-77.999000
964.410000,608.780000,-199.350000,-227.330000,340.470000,59.766000,-168.210000,245.560000,224.880000,-93.934000,-199.910000,56.376000,-27.783000,246.440000,396.100000,31.922000,-40.730000
928.010000,377.290000,-222.380000,-273.120000,356.510000,-364.690000,73.754000,45.297000,99.416000,-153.830000,335.870000,65.119000,-133.290000,307.020000,135.740000,101.880000,24.956000
